2001-09-20,965.8
2001-09-23,1003.45
2001-09-24,1012.27
2001-09-25,1007.04
2001-09-26,1018.61
2001-09-27,1040.94
2001-09-30,1038.55
2001-10-01,1051.33
2001-10-02,1072.28
2001-10-03,1069.63
2001-10-04,1071.38
2001-10-07,1062.44
2001-10-08,1056.75
2001-10-09,1080.99
2001-10-10,1097.43
2001-10-11,1091.65
2001-10-14,1089.98
2001-10-15,1097.54
2001-10-16,1077.09
2001-10-17,1068.61
2001-10-18,1073.48
2001-10-21,1089.9
2001-10-22,1084.78
2001-10-23,1085.2
2001-10-24,1100.09
2001-10-25,1104.61
2001-10-28,1078.3
2001-10-29,1059.79
2001-10-30,1059.78
2001-10-31,1084.1
2001-11-01,1087.2
2001-11-04,1102.84
2001-11-05,1118.86
2001-11-06,1115.8
2001-11-07,1118.54
2001-11-08,1120.31
2001-11-11,1118.33
2001-11-12,1139.09
2001-11-13,1141.21
2001-11-14,1142.24
2001-11-15,1138.65
2001-11-18,1151.06
2001-11-19,1142.66
2001-11-20,1137.03
2001-11-22,1150.34
2001-11-25,1157.42
2001-11-26,1149.5
2001-11-27,1128.52
2001-11-28,1140.2
2001-11-29,1139.45
2001-12-02,1129.9
2001-12-03,1144.8
2001-12-04,1170.35
2001-12-05,1167.1
2001-12-06,1158.31
2001-12-09,1139.93
2001-12-10,1136.76
2001-12-11,1137.07
2001-12-12,1119.38
2001-12-13,1123.09
2001-12-16,1134.36
2001-12-17,1142.92
2001-12-18,1149.56
2001-12-19,1139.93
2001-12-20,1144.89
2001-12-23,1144.65
2001-12-25,1149.37
2001-12-26,1157.13
2001-12-27,1161.02
2001-12-30,1148.08
2002-01-01,1154.67
2002-01-02,1165.27
2002-01-03,1172.51
2002-01-06,1164.89
2002-01-07,1160.71
2002-01-08,1155.14
2002-01-09,1156.55
2002-01-10,1145.6
2002-01-13,1138.41
2002-01-14,1146.19
2002-01-15,1127.57
2002-01-16,1138.88
2002-01-17,1127.58
2002-01-21,1119.31
2002-01-22,1128.18
2002-01-23,1132.15
2002-01-24,1133.28
2002-01-27,1133.06
2002-01-28,1100.64
2002-01-29,1113.57
2002-01-30,1130.2
2002-01-31,1122.2
2002-02-03,1094.44
2002-02-04,1090.02
2002-02-05,1083.51
2002-02-06,1080.17
2002-02-07,1096.22
2002-02-10,1111.94
2002-02-11,1107.5
2002-02-12,1118.51
2002-02-13,1116.48
2002-02-14,1104.18
2002-02-18,1083.34
2002-02-19,1097.98
2002-02-20,1080.95
2002-02-21,1089.84
2002-02-24,1109.43
2002-02-25,1109.38
2002-02-26,1109.89
2002-02-27,1106.73
2002-02-28,1131.78
2002-03-03,1153.84
2002-03-04,1146.14
2002-03-05,1162.77
2002-03-06,1157.54
2002-03-07,1164.31
2002-03-10,1168.26
2002-03-11,1165.58
2002-03-12,1154.09
2002-03-13,1153.04
2002-03-14,1166.16
2002-03-17,1165.55
2002-03-18,1170.29
2002-03-19,1151.85
2002-03-20,1153.59
2002-03-21,1148.7
2002-03-24,1131.87
2002-03-25,1138.49
2002-03-26,1144.58
2002-03-27,1147.39
2002-03-31,1146.54
2002-04-01,1136.76
2002-04-02,1125.4
2002-04-03,1126.34
2002-04-04,1122.73
2002-04-07,1125.29
2002-04-08,1117.8
2002-04-09,1130.46
2002-04-10,1103.69
2002-04-11,1111.01
2002-04-14,1102.55
2002-04-15,1128.37
2002-04-16,1126.07
2002-04-17,1124.47
2002-04-18,1125.17
2002-04-21,1107.83
2002-04-22,1100.96
2002-04-23,1093.14
2002-04-24,1091.48
2002-04-25,1076.32
2002-04-28,1065.45
2002-04-29,1076.92
2002-04-30,1086.46
2002-05-01,1084.56
2002-05-02,1073.43
2002-05-05,1052.67
2002-05-06,1049.49
2002-05-07,1088.85
2002-05-08,1073.01
2002-05-09,1054.99
2002-05-12,1074.56
2002-05-13,1097.28
2002-05-14,1091.07
2002-05-15,1098.23
2002-05-16,1106.59
2002-05-19,1091.88
2002-05-20,1079.88
2002-05-21,1086.02
2002-05-22,1097.08
2002-05-23,1083.82
2002-05-27,1074.55
2002-05-28,1067.66
2002-05-29,1064.66
2002-05-30,1067.14
2002-06-02,1040.68
2002-06-03,1040.69
2002-06-04,1049.9
2002-06-05,1029.15
2002-06-06,1027.53
2002-06-09,1030.74
2002-06-10,1013.6
2002-06-11,1020.26
2002-06-12,1009.56
2002-06-13,1007.27
2002-06-16,1036.17
2002-06-17,1037.14
2002-06-18,1019.99
2002-06-19,1006.29
2002-06-20,989.14
2002-06-23,992.72
2002-06-24,976.14
2002-06-25,973.53
2002-06-26,990.64
2002-06-27,989.81
2002-06-30,968.65
2002-07-01,948.09
2002-07-02,953.99
2002-07-04,989.03
2002-07-07,976.98
2002-07-08,952.83
2002-07-09,920.47
2002-07-10,927.37
2002-07-11,921.39
2002-07-14,917.93
2002-07-15,901.05
2002-07-16,906.04
2002-07-17,881.56
2002-07-18,847.76
2002-07-21,819.85
2002-07-22,797.7
2002-07-23,843.42
2002-07-24,838.68
2002-07-25,852.84
2002-07-28,898.96
2002-07-29,902.78
2002-07-30,911.62
2002-07-31,884.66
2002-08-01,864.24
2002-08-04,834.6
2002-08-05,859.57
2002-08-06,876.77
2002-08-07,905.46
2002-08-08,908.64
2002-08-11,903.8
2002-08-12,884.21
2002-08-13,919.62
2002-08-14,930.25
2002-08-15,928.77
2002-08-18,950.72
2002-08-19,937.43
2002-08-20,949.36
2002-08-21,962.7
2002-08-22,940.86
2002-08-25,947.95
2002-08-26,934.82
2002-08-27,917.87
2002-08-28,917.8
2002-08-29,916.07
2002-09-02,878.02
2002-09-03,893.4
2002-09-04,879.15
2002-09-05,893.92
2002-09-08,902.96
2002-09-09,909.58
2002-09-10,909.45
2002-09-11,886.91
2002-09-12,889.81
2002-09-15,891.1
2002-09-16,873.52
2002-09-17,869.46
2002-09-18,843.32
2002-09-19,845.39
2002-09-22,833.7
2002-09-23,819.29
2002-09-24,839.66
2002-09-25,854.95
2002-09-26,827.37
2002-09-29,815.28
2002-09-30,847.91
2002-10-01,827.91
2002-10-02,818.95
2002-10-03,800.58
2002-10-06,785.28
2002-10-07,798.55
2002-10-08,776.76
2002-10-09,803.92
2002-10-10,835.32
2002-10-13,841.44
2002-10-14,881.27
2002-10-15,860.02
2002-10-16,879.2
2002-10-17,884.39
2002-10-20,899.72
2002-10-21,890.16
2002-10-22,896.14
2002-10-23,882.5
2002-10-24,897.65
2002-10-27,890.23
2002-10-28,882.15
2002-10-29,890.71
2002-10-30,885.76
2002-10-31,900.96
2002-11-03,908.35
2002-11-04,915.39
2002-11-05,923.76
2002-11-06,902.65
2002-11-07,894.74
2002-11-10,876.19
2002-11-11,882.95
2002-11-12,882.53
2002-11-13,904.27
2002-11-14,909.83
2002-11-17,900.36
2002-11-18,896.74
2002-11-19,914.15
2002-11-20,933.76
2002-11-21,930.55
2002-11-24,932.88
2002-11-25,913.31
2002-11-26,938.87
2002-11-28,936.31
2002-12-01,934.53
2002-12-02,920.75
2002-12-03,917.57
2002-12-04,906.55
2002-12-05,912.23
2002-12-08,892.0
2002-12-09,904.45
2002-12-10,904.96
2002-12-11,901.59
2002-12-12,889.48
2002-12-15,910.4
2002-12-16,902.99
2002-12-17,891.12
2002-12-18,884.25
2002-12-19,895.75
2002-12-22,897.38
2002-12-23,892.47
2002-12-25,889.66
2002-12-26,875.4
2002-12-29,879.39
2002-12-30,879.82
2003-01-01,909.03
2003-01-02,908.59
2003-01-05,929.01
2003-01-06,922.93
2003-01-07,909.93
2003-01-08,927.58
2003-01-09,927.57
2003-01-12,926.26
2003-01-13,931.66
2003-01-14,918.22
2003-01-15,914.6
2003-01-16,901.78
2003-01-20,887.62
2003-01-21,878.36
2003-01-22,887.34
2003-01-23,861.4
2003-01-26,847.48
2003-01-27,858.54
2003-01-28,864.36
2003-01-29,844.61
2003-01-30,855.7
2003-02-02,860.32
2003-02-03,848.2
2003-02-04,843.59
2003-02-05,838.15
2003-02-06,829.69
2003-02-09,835.97
2003-02-10,829.2
2003-02-11,818.68
2003-02-12,817.37
2003-02-13,834.89
2003-02-17,851.17
2003-02-18,845.13
2003-02-19,837.1
2003-02-20,848.17
2003-02-23,832.58
2003-02-24,838.57
2003-02-25,827.55
2003-02-26,837.28
2003-02-27,841.15
2003-03-02,834.81
2003-03-03,821.99
2003-03-04,829.85
2003-03-05,822.1
2003-03-06,828.89
2003-03-09,807.48
2003-03-10,800.73
2003-03-11,804.19
2003-03-12,831.9
2003-03-13,833.27
2003-03-16,862.79
2003-03-17,866.45
2003-03-18,874.02
2003-03-19,875.67
2003-03-20,895.79
2003-03-23,864.23
2003-03-24,874.74
2003-03-25,869.95
2003-03-26,868.52
2003-03-27,863.5
2003-03-30,848.18
2003-03-31,858.48
2003-04-01,880.9
2003-04-02,876.45
2003-04-03,878.85
2003-04-06,879.93
2003-04-07,878.29
2003-04-08,865.99
2003-04-09,871.58
2003-04-10,868.3
2003-04-13,885.23
2003-04-14,890.81
2003-04-15,879.91
2003-04-16,893.58
2003-04-20,892.01
2003-04-21,911.37
2003-04-22,919.02
2003-04-23,911.43
2003-04-24,898.81
2003-04-27,914.84
2003-04-28,917.84
2003-04-29,916.92
2003-04-30,916.3
2003-05-01,930.08
2003-05-04,926.55
2003-05-05,934.39
2003-05-06,929.62
2003-05-07,920.27
2003-05-08,933.41
2003-05-11,945.11
2003-05-12,942.3
2003-05-13,939.28
2003-05-14,946.67
2003-05-15,944.3
2003-05-18,920.77
2003-05-19,919.73
2003-05-20,923.42
2003-05-21,931.87
2003-05-22,933.22
2003-05-26,951.48
2003-05-27,953.22
2003-05-28,949.64
2003-05-29,963.59
2003-06-01,967.0
2003-06-02,971.56
2003-06-03,986.24
2003-06-04,990.14
2003-06-05,987.76
2003-06-08,975.93
2003-06-09,984.84
2003-06-10,997.48
2003-06-11,998.51
2003-06-12,988.61
2003-06-15,1010.74
2003-06-16,1011.66
2003-06-17,1010.09
2003-06-18,994.7
2003-06-19,995.69
2003-06-22,981.64
2003-06-23,983.45
2003-06-24,975.32
2003-06-25,985.82
2003-06-26,976.22
2003-06-29,974.5
2003-06-30,982.32
2003-07-01,993.75
2003-07-02,985.7
2003-07-06,1004.42
2003-07-07,1007.84
2003-07-08,1002.21
2003-07-09,988.7
2003-07-10,998.14
2003-07-13,1003.86
2003-07-14,1000.42
2003-07-15,994.0
2003-07-16,981.73
2003-07-17,993.32
2003-07-20,978.8
2003-07-21,988.11
2003-07-22,988.61
2003-07-23,981.6
2003-07-24,998.68
2003-07-27,996.52
2003-07-28,989.28
2003-07-29,987.49
2003-07-30,990.31
2003-07-31,980.15
2003-08-03,982.82
2003-08-04,965.46
2003-08-05,967.08
2003-08-06,974.12
2003-08-07,977.59
2003-08-10,980.59
2003-08-11,990.35
2003-08-12,984.03
2003-08-13,990.51
2003-08-14,990.67
2003-08-17,999.74
2003-08-18,1002.35
2003-08-19,1000.3
2003-08-20,1003.27
2003-08-21,993.06
2003-08-24,993.71
2003-08-25,996.73
2003-08-26,996.79
2003-08-27,1002.84
2003-08-28,1008.01
2003-09-01,1021.99
2003-09-02,1026.27
2003-09-03,1027.97
2003-09-04,1021.39
2003-09-07,1031.64
2003-09-08,1023.17
2003-09-09,1010.92
2003-09-10,1016.42
2003-09-11,1018.63
2003-09-14,1014.81
2003-09-15,1029.32
2003-09-16,1025.97
2003-09-17,1039.58
2003-09-18,1036.3
2003-09-21,1022.82
2003-09-22,1029.03
2003-09-23,1009.38
2003-09-24,1003.27
2003-09-25,996.85
2003-09-28,1006.58
2003-09-29,995.97
2003-09-30,1018.22
2003-10-01,1020.24
2003-10-02,1029.85
2003-10-05,1034.35
2003-10-06,1039.25
2003-10-07,1033.78
2003-10-08,1038.73
2003-10-09,1038.06
2003-10-12,1045.35
2003-10-13,1049.48
2003-10-14,1046.76
2003-10-15,1050.07
2003-10-16,1039.32
2003-10-19,1044.68
2003-10-20,1046.03
2003-10-21,1030.36
2003-10-22,1033.77
2003-10-23,1028.91
2003-10-26,1031.13
2003-10-27,1046.79
2003-10-28,1048.11
2003-10-29,1046.94
2003-10-30,1050.71
2003-11-02,1059.02
2003-11-03,1053.25
2003-11-04,1051.81
2003-11-05,1058.05
2003-11-06,1053.21
2003-11-09,1047.11
2003-11-10,1046.57
2003-11-11,1058.56
2003-11-12,1058.41
2003-11-13,1050.35
2003-11-16,1043.63
2003-11-17,1034.15
2003-11-18,1042.44
2003-11-19,1033.65
2003-11-20,1035.28
2003-11-23,1052.08
2003-11-24,1053.89
2003-11-25,1058.45
2003-11-27,1058.2
2003-11-30,1070.12
2003-12-01,1066.62
2003-12-02,1064.73
2003-12-03,1069.72
2003-12-04,1061.5
2003-12-07,1069.3
2003-12-08,1060.18
2003-12-09,1059.05
2003-12-10,1071.21
2003-12-11,1074.14
2003-12-14,1068.04
2003-12-15,1075.13
2003-12-16,1076.48
2003-12-17,1089.18
2003-12-18,1088.67
2003-12-21,1092.94
2003-12-22,1096.02
2003-12-23,1094.04
2003-12-25,1095.89
2003-12-28,1109.48
2003-12-29,1109.64
2003-12-30,1111.92
2004-01-01,1108.48
2004-01-04,1122.22
2004-01-05,1123.67
2004-01-06,1126.33
2004-01-07,1131.92
2004-01-08,1121.86
2004-01-11,1127.23
2004-01-12,1121.22
2004-01-13,1130.52
2004-01-14,1132.05
2004-01-15,1139.83
2004-01-19,1138.77
2004-01-20,1147.62
2004-01-21,1143.94
2004-01-22,1141.55
2004-01-25,1155.37
2004-01-26,1144.05
2004-01-27,1128.48
2004-01-28,1134.11
2004-01-29,1131.13
2004-02-01,1135.26
2004-02-02,1136.03
2004-02-03,1126.52
2004-02-04,1128.59
2004-02-05,1142.76
2004-02-08,1139.81
2004-02-09,1145.54
2004-02-10,1157.76
2004-02-11,1152.11
2004-02-12,1145.81
2004-02-16,1156.99
2004-02-17,1151.82
2004-02-18,1147.06
2004-02-19,1144.11
2004-02-22,1140.99
2004-02-23,1139.09
2004-02-24,1143.67
2004-02-25,1144.91
2004-02-26,1144.94
2004-02-29,1155.96
2004-03-01,1149.1
2004-03-02,1151.04
2004-03-03,1154.88
2004-03-04,1156.87
2004-03-07,1147.21
2004-03-08,1140.58
2004-03-09,1123.89
2004-03-10,1106.78
2004-03-11,1120.57
2004-03-14,1104.49
2004-03-15,1110.7
2004-03-16,1123.75
2004-03-17,1122.32
2004-03-18,1109.78
2004-03-21,1095.4
2004-03-22,1093.95
2004-03-23,1091.33
2004-03-24,1109.19
2004-03-25,1108.06
2004-03-28,1122.47
2004-03-29,1127.0
2004-03-30,1126.21
2004-03-31,1132.17
2004-04-01,1141.81
2004-04-04,1150.57
2004-04-05,1148.16
2004-04-06,1140.53
2004-04-07,1139.32
2004-04-11,1145.2
2004-04-12,1129.44
2004-04-13,1128.17
2004-04-14,1128.84
2004-04-15,1134.61
2004-04-18,1135.82
2004-04-19,1118.15
2004-04-20,1124.09
2004-04-21,1139.93
2004-04-22,1140.6
2004-04-25,1135.53
2004-04-26,1138.11
2004-04-27,1122.41
2004-04-28,1113.89
2004-04-29,1107.3
2004-05-02,1117.49
2004-05-03,1119.55
2004-05-04,1121.53
2004-05-05,1113.99
2004-05-06,1098.7
2004-05-09,1087.12
2004-05-10,1095.45
2004-05-11,1097.28
2004-05-12,1096.44
2004-05-13,1095.7
2004-05-16,1084.1
2004-05-17,1091.49
2004-05-18,1088.68
2004-05-19,1089.19
2004-05-20,1093.56
2004-05-23,1095.41
2004-05-24,1113.05
2004-05-25,1114.94
2004-05-26,1121.28
2004-05-27,1120.68
2004-05-31,1121.2
2004-06-01,1124.99
2004-06-02,1116.64
2004-06-03,1122.5
2004-06-06,1140.42
2004-06-07,1142.18
2004-06-08,1131.33
2004-06-09,1136.47
2004-06-13,1125.29
2004-06-14,1132.01
2004-06-15,1133.56
2004-06-16,1132.05
2004-06-17,1135.02
2004-06-20,1130.3
2004-06-21,1134.41
2004-06-22,1144.06
2004-06-23,1140.65
2004-06-24,1134.43
2004-06-27,1133.35
2004-06-28,1136.2
2004-06-29,1140.84
2004-06-30,1128.94
2004-07-01,1125.38
2004-07-05,1116.21
2004-07-06,1118.33
2004-07-07,1109.11
2004-07-08,1112.81
2004-07-11,1114.35
2004-07-12,1115.14
2004-07-13,1111.47
2004-07-14,1106.69
2004-07-15,1101.39
2004-07-18,1100.9
2004-07-19,1108.67
2004-07-20,1093.88
2004-07-21,1096.84
2004-07-22,1086.2
2004-07-25,1084.07
2004-07-26,1094.83
2004-07-27,1095.42
2004-07-28,1100.43
2004-07-29,1101.72
2004-08-01,1106.62
2004-08-02,1099.69
2004-08-03,1098.63
2004-08-04,1080.7
2004-08-05,1063.97
2004-08-08,1065.22
2004-08-09,1079.04
2004-08-10,1075.79
2004-08-11,1063.23
2004-08-12,1064.8
2004-08-15,1079.34
2004-08-16,1081.71
2004-08-17,1095.17
2004-08-18,1091.23
2004-08-19,1098.35
2004-08-22,1095.68
2004-08-23,1096.19
2004-08-24,1104.96
2004-08-25,1105.09
2004-08-26,1107.77
2004-08-29,1099.15
2004-08-30,1104.24
2004-08-31,1105.91
2004-09-01,1118.31
2004-09-02,1113.63
2004-09-06,1121.3
2004-09-07,1116.27
2004-09-08,1118.38
2004-09-09,1123.92
2004-09-12,1125.82
2004-09-13,1128.33
2004-09-14,1120.37
2004-09-15,1123.5
2004-09-16,1128.55
2004-09-19,1122.2
2004-09-20,1129.3
2004-09-21,1113.56
2004-09-22,1108.36
2004-09-23,1110.11
2004-09-26,1103.52
2004-09-27,1110.06
2004-09-28,1114.8
